review,rating,date,bank,source,sentiment_label,sentiment_score
in this update why screenshoot is disabled now it's not working,1,2025-03-28,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9996315240859985
This app don't have self activation only you have to look near cbe branch that's disgusting,1,2025-05-10,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9960438013076782
"This application is really bad. It is slow and doesn't work properly. It doesn't show recent activities. Using this app I transfered money to a friend and after showing deduction on my account, the money didn't reach the other end,the activity is not reflected on my recent transactions either. The worst app ever. It doesn't work outside of Ethiopia.",1,2021-05-31,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9997982382774353
"It is a nice app compared to the previous one. I appreciate you have included local language but the details in the Amharic section will return to English mode, please fix that problem plus additional local language will increase its usability. Also it would be nice if the terms and conditions agreements, security tips, charge and transfer limits.... are included in the app.",4,2020-07-26,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9866318106651306
it's a very good application but sometimes it takes a long time to synchronize,4,2025-03-23,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9900750517845154
"The 'unsubscribe' button in the CBE Android app is misplaced. It should be at the middle of the menu or somewhere else rather than at the end. The end is usually for a 'log out"" and I inadvertently touched ''unsubscribe"" many times. This could lead to customers accidentally unsubscribing from the service.",4,2024-11-11,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9997537732124329
Very good app. but disappointed by general cessation of system.,5,2025-05-02,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9981188178062439
It sends unwanted welcome notification every time you login. There is no way that you can disable this.,3,2025-02-13,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9949736595153809
"The app is unresponsive the time when the fragments are attached. It is just like shivering. Still, I can't download the transaction history instead it just toasted me can't save. Please consider all this things. But I would recommed you to use a tab layout. This is because, consider I am using latest Samsung 🤔 device, how do you think that your app is running on other damn devices like techno and itel ? It is horrible.",3,2022-08-26,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9992790818214417
The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,4,2020-07-31,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9875314831733704
1.we can't get mobile Token on CBE App or any other online. This is need to improve 2.internet banking is always say authenticate error after some weeks this is need to improve.,4,2025-03-16,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.998772919178009
"I'm blind. I have been using this service since 2008 EC. More or less both versions are accessible to our screen reader, talkback. However, after updating the app, its account tab couldn't display second account which is connected via CBE account. Secondly after transfering money, it shows save and share options but doesn't work.",3,2022-05-23,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9989578723907471
it is good app but when I make inter bank transaction It can't display The receiver account number and name of receiver and also receiver bank,4,2025-03-19,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.89349764585495
The app keeps on crushing & I can't log in or access my account. Went to the bank for trouble shooting. The customer service was very poor and I told to reinstall the app and enter new activation key. I did and after starting to work for few hours again the prob is there and the app is still crushing and not working. Such poor service is unexpected from a big statd owned bank. You should fix the problem ASAP.,1,2019-03-06,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9996263980865479
"Poor application. Let me list down if you could update the main features. It say error while the money has already sent. We can't get the transaction record (it has limited date) or somtimes the listed record transactions and the details are not the same while we enter to see further details. So if you can, try to see telebirr application and how much simple it is then try to update frequently.",1,2024-07-02,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9996870756149292
the app is proactive and a good connections.,5,2025-06-05,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9998679161071777
"Nice ui, but it fails to update info constantly after the recent update. The transition is not smooth, with 120hz refresh rate its not smooth seems like very old. Need to add more security, whenever someone exits the app and returns from recent tab it just opens, it should have asked to insert pin everytime someone returns back. Fix these things",2,2022-09-04,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9985519051551819
"It crashes a lot; it doesn't work at all sometimes. By far, it is the worst mobile banking app I have ever used.",1,2025-02-15,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9997912049293518
"It's a problem solver application, go ahead CBE, I love so much.",5,2025-06-02,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9997678399085999
"The Most worrying thing of this Application is, while you confirm Transfer and hit ok, it prompted ""Connection error"" but actually if you see your balance the transfer was already done. This is serious bugg which you need to update and make security amendment's. I personally send twice one day , if the reciepent wasn't kind enough, imagine what will happen. Serious problem which needs Attention.",3,2022-02-12,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9989456534385681
